华阴市顺发铜业有限公司,http://www.zk71.com/qiye/9202765.html,殷朝辉,50万(元),2003/4/14,地址：陕西省渭南市华阴市岳庙办青山村,华阴市顺发铜业有限公司成立于2003年4月14日，注册地位于陕西省渭南市华阴市岳庙办青山村，法定代表人为殷朝辉，经营范围包括：铜矿勘查。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
慈利县三合口胡家垭煤矿,http://www.zk71.com/qiye/4365396.html,董道义,-,1992/6/24,地址：-,慈利县三合口胡家垭煤矿成立于1992年6月24日 至今要已有29年，法定代表人为董道义，经营范围为：在本企业《采矿许可证》、《煤炭生产许可证》核定的范围内从事煤炭的开采、销售。
河池市东兰县东城矿业有限公司,http://www.zk71.com/qiye/6221439.html,黄文亮,50万(元),2019/1/30,地址：东兰县东兰镇新城第四开发区(原那亨养猪场),河池市东兰县东城矿业有限公司成立于2019年1月30日，注册地位于东兰县东兰镇新城第四开发区(原那亨养猪场)，法定代表人为黄文亮，经营范围包括：方解石开采加工及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
儋州厚发农业种植专业合作社,http://www.zk71.com/qiye/4931289.html,黄强,3万(元),2010/5/27,地址：海南省儋州市南丰镇南丰居委会原岭村,儋州厚发农业种植专业合作社注册于海南省儋州市南丰镇南丰居委会原岭村，成立时间2010年5月27日，法人代表黄强，主要经营包括：种植业。
合山市春旭矿业有限公司,http://www.zk71.com/qiye/6062307.html,韦明,980万(元),2020/11/11,地址：广西壮族自治区来宾市合山市产业转型工业园管委会办公楼,合山市春旭矿业有限公司注册于广西壮族自治区来宾市合山市产业转型工业园管委会办公楼，成立时间2020年11月11日，法人代表韦明，主要经营包括：许可项目：矿产资源（非煤矿山）开采（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：以自有资金从事投资活动；选矿；矿物洗选加工；建筑用石加工；生态环境材料销售；非金属矿及制品销售；化工产品销售（不含许可类化工产品）；建筑砌块销售；石灰和石膏销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）
乌海市银祥洗煤有限责任公司,http://www.zk71.com/qiye/281523.html,张银祥,-,-,地址：-,乌海市银祥洗煤有限责任公司，法人代表张银祥
攸县峦山镇艳塘煤矿(普通合伙),http://www.zk71.com/qiye/5458604.html,尹正华,-,2003/8/18,地址：-,攸县峦山镇艳塘煤矿(普通合伙)创建于2003年8月18日，法人代表为尹正华，经营范围包括：在本企业许可证书核定的范围内从事煤炭的开采、销售（有效期至2014年4月11日）。
南阳申拓实业有限公司,http://www.zk71.com/qiye/3610515.html,李景杰,2 000万(元),2020/10/30,地址：河南省南阳市新野县上庄乡上庄街17号,南阳申拓实业有限公司注册于河南省南阳市新野县上庄乡上庄街17号，成立时间2020年10月30日，法人代表李景杰，主要经营包括：钢材、建材、 沥青和改性沥青防水卷、木材、化工机械设备、化肥、矿产品、橡胶制品、五金产品、机械设备、电子产品、仪器仪表、汽车零部件及配件、 纺织品、针织品、日用品、办公用品、服装鞋帽、化妆品、工艺品、体育用品、电子产品、计算机软件及辅助设备、化妆品、食用农产品、日用品、饲料、第一类医疗器械、预包装食品、 卷烟、雪茄烟、酒、饮料及茶叶零售； 普通货物道路运输；仓储服务； 计算机科学技术研究服务； 房地产开发经营； 土石方工程设计、施工；废钢铁、废旧金属的回收、销售和利用
易门八达工贸有限公司,http://www.zk71.com/qiye/4663141.html,于瑞杰,3 000万(元),2019/1/8,地址：云南省玉溪市易门县龙泉街道长青中路221号,易门八达工贸有限公司成立于2019年1月8日 至今要已有2年，位于云南省玉溪市易门县龙泉街道长青中路221号，法定代表人为于瑞杰，经营范围为：砂石开采及销售；工程机械设备及配件的销售、维修、租赁及技术咨询；工程机械化施工；工程劳务分包；建材、钢材、水泥及水泥制品、电缆、管材及配件、仪器仪表、贵金属矿产品、电器设备配件、消防器材、五金交电、预制构件、防水材料的销售；金属材料制品、混凝土深加工；路桥工程；市政道路工程；房屋建筑工程；园林绿化工程；地基基础工程。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
宝清县庆义采石厂,http://www.zk71.com/qiye/143349.html,付庆义,-,2018/1/19,地址：黑龙江省双鸭山市宝清县尖山子乡尖东村1组31-16号,宝清县庆义采石厂成立于2018年1月19日 至今要已有3年，位于黑龙江省双鸭山市宝清县尖山子乡尖东村1组31-16号，法定代表人为付庆义，经营范围为：玄武岩开采、销售；货物装卸、搬运；土石方工程服务；土砂石销售。
西昌市建顺工贸有限公司,http://www.zk71.com/qiye/8215155.html,熊先玉,200万(元),2017/5/18,地址：四川省凉山彝族自治州西昌市城南大道海河路海河帝景23幢2层F1-13号,西昌市建顺工贸有限公司注册于四川省凉山彝族自治州西昌市城南大道海河路海河帝景23幢2层F1-13号，成立时间2017年5月18日，法人代表熊先玉，主要经营包括：建筑类石材的开采、加工及销售；矿产原石的开采、洗选、分级及销售；销售：五金、建筑材料、砂、石、水泥、水泥制品、钢材；矿山设备销售及租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
内蒙古强胜矿业开发有限公司,http://www.zk71.com/qiye/596883.html,郭秀娟,1 000万(元),2018/10/16,地址：内蒙古自治区赤峰市松山区初头朗镇三座店村,内蒙古强胜矿业开发有限公司成立于2018年10月16日 至今要已有3年，位于内蒙古自治区赤峰市松山区初头朗镇三座店村，法定代表人为郭秀娟，经营范围为：矿业开发；硅石、白云石、膨润土、高岭土、珍珠岩、石英砂、沸石、非金属矿物开采、生产、加工、销售。
重庆市荣昌县仁义企业总公司,http://www.zk71.com/qiye/1520695.html,古登安,222万(元),1994/6/29,地址：-,重庆市荣昌县仁义企业总公司，成立时间1994年6月29日，法人代表古登安，主要经营包括：销售：针纺织品，建筑材料，副食品，其它食品，饲料；饮食、住宿服务★★★★★原煤开采，土木工程建筑，酒生产，木器，食油加工★★★★★JZ
云浮市云城区高峰闽兴砖厂,http://www.zk71.com/qiye/1577230.html,高木清,13万(元),1996/1/15,地址：-,云浮市云城区高峰闽兴砖厂，成立时间1996年1月15日，法人代表高木清，主要经营包括：红砖生产销售。
宁波市奉化区莼湖狮家头山采石有限公司,http://www.zk71.com/qiye/3037636.html,王云力,5 000万(元),2018/6/22,地址：浙江省宁波市奉化区莼湖镇下陈一村狮家头山,宁波市奉化区莼湖狮家头山采石有限公司成立于2018年6月22日 至今要已有3年，位于浙江省宁波市奉化区莼湖镇下陈一村狮家头山，法定代表人为王云力，经营范围为：建筑用石料（凝灰岩)露天开采；碎石、机制砂加工、批发。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
扎赉特旗业禧矿业有限公司,http://www.zk71.com/qiye/335741.html,周紫薇,100万(元),2020/10/12,地址：内蒙古自治区兴安盟扎赉特旗音德尔镇民族路东宾馆家属楼5号门市,扎赉特旗业禧矿业有限公司成立于2020年10月12日 至今要已有1年，位于内蒙古自治区兴安盟扎赉特旗音德尔镇民族路东宾馆家属楼5号门市，法定代表人为周紫薇，经营范围为：建筑用花岗岩开采、销售。
石柱土家族自治县银发建材有限公司,http://www.zk71.com/qiye/1492555.html,刘光顺,500万(元),2013/5/9,地址：重庆市石柱土家族自治县万朝镇万康村,石柱土家族自治县银发建材有限公司成立于2013年5月9日，注册地位于重庆市石柱土家族自治县万朝镇万康村，法定代表人为刘光顺，经营范围包括：建筑石料用灰岩露天开采（限新发建材厂开采，按行政许可核定期限从事经营）。
荆门市十里牌林场干沟石灰厂,http://www.zk71.com/qiye/7266725.html,周永圣,15万(元),2003/7/7,地址：荆门市东宝区子陵镇八里干沟,荆门市十里牌林场干沟石灰厂注册于荆门市东宝区子陵镇八里干沟，成立时间2003年7月7日，法人代表周永圣，主要经营包括：石灰烧制及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
阜新福临矿业有限公司,http://www.zk71.com/qiye/8137911.html,张闯,1 000万(元),2018/4/28,地址：辽宁省阜新市阜蒙县阜新镇公官村3-2号,阜新福临矿业有限公司注册于辽宁省阜新市阜蒙县阜新镇公官村3-2号，成立时间2018年4月28日，法人代表张闯，主要经营包括：萤石、膨润土、有色金属开采、加工、销售，固体废物治理。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
武宣县桂桂矿业有限公司,http://www.zk71.com/qiye/6061917.html,龙念清,900万(元),2019/11/11,地址：广西壮族自治区来宾市武宣县城东新区裕达钻石华府7-14号铺,武宣县桂桂矿业有限公司创建于2019年11月11日，坐落于广西壮族自治区来宾市武宣县城东新区裕达钻石华府7-14号铺，法人代表为龙念清，经营范围包括：锰矿、重晶石、石灰石、石膏、河沙的开采及销售。（依法须批准的项目，经相关部门批准后方可开展经营活动。）（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
宽城满族自治县京榆矿业有限公司,http://www.zk71.com/qiye/8544914.html,叶会学,500万(元),2014/3/5,地址：河北省承德市宽城满族自治县华尖乡榆林村,宽城满族自治县京榆矿业有限公司创建于2014年3月5日，坐落于河北省承德市宽城满族自治县华尖乡榆林村，法人代表为叶会学，经营范围包括：矿山配件销售
白银市注均工贸有限公司,http://www.zk71.com/qiye/13223572.html,吕佐军,1 000万(元),2021/1/27,地址：甘肃省白银市平川区宝积镇黑水村拉拉门500号,白银市注均工贸有限公司注册于甘肃省白银市平川区宝积镇黑水村拉拉门500号，成立时间2021年1月27日，法人代表吕佐军，主要经营包括：粘土及其他土砂石开采；其他土木工程建筑；道路货物运输（仅限普通货物道路运输）；机械设备经营租赁；建筑装饰用石开采；粘土砖瓦及建筑砌块制造 ；其他建筑安装；住宅房屋建筑；五金产品批发；其他未列明建筑；建材批发。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
内蒙古坪荣商贸有限责任公司,http://www.zk71.com/qiye/527597.html,王平,500万(元),2019/2/15,地址：内蒙古自治区巴彦淖尔市五原县套海镇郝进桥农家院,内蒙古坪荣商贸有限责任公司注册于内蒙古自治区巴彦淖尔市五原县套海镇郝进桥农家院，成立时间2019年2月15日，法人代表王平，主要经营包括：煤炭销售 农业观光旅游 畜牧业。
岫岩满族自治县天兴矿业有限公司,http://www.zk71.com/qiye/12861998.html,王洪波,1 600万(元),2012/7/4,地址：辽宁省鞍山市岫岩满族自治县哈达碑镇玉石村,岫岩满族自治县天兴矿业有限公司创建于2012年7月4日，坐落于辽宁省鞍山市岫岩满族自治县哈达碑镇玉石村，法人代表为王洪波，经营范围包括：饰面用石料（大理石）露天/地下开采；滑石、大理石销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
南郑县荣盛源建材有限公司,http://www.zk71.com/qiye/11100702.html,徐雄,1 300万(元),2017/12/19,地址：陕西省汉中市南郑区新集镇碗厂村十三组,南郑县荣盛源建材有限公司注册于陕西省汉中市南郑区新集镇碗厂村十三组，成立时间2017年12月19日，法人代表徐雄，主要经营包括：页岩、矿产品开采、加工及销售；页岩建材生产、加工与销售(依法须经批准的项目，经相关部门批准后方可开展经营活动)（依法须经批准的项目，经相关部门批准后方可开展经营活动）
内江市东兴区靖民柏林石厂,http://www.zk71.com/qiye/2355175.html,-,4万(元),1993/4/16,地址：-,内江市东兴区靖民柏林石厂成立于1993年4月16日
石嘴山市鑫丰源洗煤有限公司,http://www.zk71.com/qiye/6764018.html,王中良,500万(元),2003/9/24,地址：平罗县崇岗镇110国道东侧(崇岗工业园区路南),石嘴山市鑫丰源洗煤有限公司创建于2003年9月24日，坐落于平罗县崇岗镇110国道东侧(崇岗工业园区路南)，法人代表为王中良，经营范围包括：煤炭、碳素及碳素制品的销售；煤炭的洗选、加工（限分公司经营）。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
四川坤山矿业有限公司,http://www.zk71.com/qiye/2409772.html,肖海波,300万(元),2020/7/6,地址：四川省巴中市平昌县鹿鸣镇嘶峰村一社,四川坤山矿业有限公司成立于2020年7月6日 至今要已有1年，位于四川省巴中市平昌县鹿鸣镇嘶峰村一社，法定代表人为肖海波，经营范围为：粘土及其他土砂石开采；膨润土开采；硅质土开采；天然砂开采；沥青碎石开采；石类开采；销售矿产品（不含危险化学品）；销售化工产品（不含危险化学品）；土砂石矿尾矿再开发利用；销售建材；销售电子产品；销售机械设备；销售工艺品（象牙及其制品除外）；销售农副产品；销售五金产品；销售日用杂品；开采专业及辅助性活动；技术推广服务；工程勘察活动；水利土石方工程服务；机械设备经营租赁；专业设计服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
甘肃昌威能源投资有限公司,http://www.zk71.com/qiye/13189288.html,吴文冠,3 000万(元),2012/6/5,地址：-,甘肃昌威能源投资有限公司，成立时间2012年6月5日，法人代表吴文冠，主要经营包括：货物运输服务；建筑材料（木材除外）批发零售(公司属筹建，筹建期不得从事经营活动)
富源县锦泰煤业有限公司,http://www.zk71.com/qiye/4489919.html,张顺,819.67万(元),2010/1/19,地址：云南省曲靖市富源县富村镇祖德村,富源县锦泰煤业有限公司成立于2010年1月19日，注册地位于云南省曲靖市富源县富村镇祖德村，法定代表人为张顺，经营范围包括：原煤采掘、销售（富源县锦泰煤业有限公司兴济煤矿）；煤炭批发；建筑材料、钢材、机械设备、五金交电销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）
潮州市湘桥区东洋塭石场,http://www.zk71.com/qiye/2122139.html,张国庆,80.8万(元),2003/4/25,地址：-,潮州市湘桥区东洋塭石场成立于2003年4月25日 至今要已有18年，法定代表人为张国庆，经营范围为：销售：碎石。
綦江县大罗铁矿,http://www.zk71.com/qiye/1508220.html,赵前昌,30万(元),1992/5/1,地址：-,綦江县大罗铁矿创建于1992年5月1日，法人代表为赵前昌，经营范围包括：（无） 铁矿石、石粉、矿粉加工、销售
鄂尔多斯市三源煤炭运销有限责任公司,http://www.zk71.com/qiye/677418.html,王富强,3 000万(元),2003/6/20,地址：内蒙古自治区鄂尔多斯市东胜区杭锦南路,鄂尔多斯市三源煤炭运销有限责任公司成立于2003年6月20日，注册地位于内蒙古自治区鄂尔多斯市东胜区杭锦南路，法定代表人为王富强，经营范围包括：许可经营项目：无 一般经营项目：煤炭销售；站台租赁服务；铁路延伸服务
黄山市广达电子电器有限责任公司芜湖分公司(已吊),http://www.zk71.com/qiye/5915641.html,黄瑞云,-,1999/8/10,地址：-,黄山市广达电子电器有限责任公司芜湖分公司(已吊)，成立时间1999年8月10日，法人代表黄瑞云，主要经营包括：电子电器产品的开发、生产，机电产品销售，科技咨询服务。
陕西金土地矿业有限公司枣庄分公司,http://www.zk71.com/qiye/9503803.html,李永,-,2018/11/12,地址：山东省枣庄市峄城区古邵镇古东村610号,陕西金土地矿业有限公司枣庄分公司成立于2018年11月12日，注册地位于山东省枣庄市峄城区古邵镇古东村610号，法定代表人为李永，经营范围包括：金属非金属矿山采掘施工服务；选矿、尾矿工程的施工及技术服务；工业与民用建筑、土石方开挖及农田水利建设、机电安装工程的施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
鹤壁市鹤壁集裕东煤矿,http://www.zk71.com/qiye/7394555.html,孙银福,30万(元),1995/8/8,地址：-,鹤壁市鹤壁集裕东煤矿创建于1995年8月8日，法人代表为孙银福，经营范围包括：烟煤开采取不正当手段
云阳县栖霞煤厂,http://www.zk71.com/qiye/881139.html,解庆银,171.5万(元),1986/1/31,地址：-,云阳县栖霞煤厂，成立时间1986年1月31日，法人代表解庆银，主要经营包括：（无） 开采原煤，销售本企业生产的煤炭（以上经营范围按许可证核定事项从事经营）。
龙岩市新罗区曹溪镇黄坑村王抱鼓煤矿,http://www.zk71.com/qiye/12894250.html,张锦江,50万(元),2005/10/13,地址：-,龙岩市新罗区曹溪镇黄坑村王抱鼓煤矿创建于2005年10月13日，法人代表为张锦江，经营范围包括：煤的地下开采(有效期至2013年8月)，煤炭生产(有效期至2007年12月)(以上仅限龙岩市新罗区曹溪镇黄坑村713煤矿）；安全生产许可证的许可范围为：煤炭开采（主井：+713，风井：+798；有效期至2008年12月08日）（以上经营范围凡涉及国家有专项专营规定的从其规定)
酒泉市西峰寺石料厂,http://www.zk71.com/qiye/13270429.html,石建国,-,1992/7/11,地址：-,酒泉市西峰寺石料厂，成立时间1992年7月11日，法人代表石建国，主要经营包括：砂石。
鹰潭市余江区工投矿业有限公司,http://www.zk71.com/qiye/12069201.html,林文军,2 000万(元),2020/12/14,地址：江西省鹰潭市余江区杨溪乡320国道南侧,鹰潭市余江区工投矿业有限公司创建于2020年12月14日，坐落于江西省鹰潭市余江区杨溪乡320国道南侧，法人代表为林文军，经营范围包括：许可项目：矿产资源（非煤矿山）开采（依法须经批准的项目，经相关部门批准后方可开展经营活动） 一般项目：建筑用石加工，非金属矿物制品制造，矿物洗选加工（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）
铜陵金狮矿业有限责任公司,http://www.zk71.com/qiye/5751992.html,王家君,50万(元),2004/12/1,地址：铜陵市义安区钟鸣镇狮峰村,铜陵金狮矿业有限责任公司创建于2004年12月1日，坐落于铜陵市义安区钟鸣镇狮峰村，法人代表为王家君，经营范围包括：膨润土露天开采、销售；矿产品加工销售（涉及前置许可的项目除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
自贡市富江矿业有限责任公司,http://www.zk71.com/qiye/2657741.html,罗亚琳,3 000万(元),2009/1/16,地址：富顺县兜山镇尖山坡,自贡市富江矿业有限责任公司成立于2009年1月16日，注册地位于富顺县兜山镇尖山坡，法定代表人为罗亚琳，经营范围包括：水泥用石灰岩开采、销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
繁昌县三山镇老冲石粉厂,http://www.zk71.com/qiye/7927663.html,李宗炳,3.3万(元),1991/8/9,地址：-,繁昌县三山镇老冲石粉厂创建于1991年8月9日，法人代表为李宗炳，经营范围包括：水磨石粉加工
乌海市海勃湾区王大社铁矿,http://www.zk71.com/qiye/279961.html,王大社,-,2003/11/24,地址：-,乌海市海勃湾区王大社铁矿成立于2003年11月24日，法定代表人为王大社，经营范围包括：铁矿石开采。（国家法律法规规定应经审批的未获审批前不得生产经营）(依法须经批准的项目，经相关部门批准后方可开展经营活动)
和田鼎甲矿业有限公司,http://www.zk71.com/qiye/6640349.html,张乃江,500万(元),2017/11/22,地址：新疆和田地区和田县经济新区康乐小区1号楼2单元203室,和田鼎甲矿业有限公司注册于新疆和田地区和田县经济新区康乐小区1号楼2单元203室，成立时间2017年11月22日，法人代表张乃江，主要经营包括：矿产品，矿山机械设备的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
包头市杨圪塄矿业有限公司,http://www.zk71.com/qiye/381693.html,郑润厚,1 701.6万(元),1999/12/14,地址：内蒙古自治区包头市东河区杨圪楞,包头市杨圪塄矿业有限公司成立于1999年12月14日 至今要已有22年，位于内蒙古自治区包头市东河区杨圪楞，法定代表人为郑润厚，经营范围为：许可经营项目：煤炭开采及销售（凭相关许可证在有效期内经营）； 一般经营项目：焦碳、石灰石及副产品的销售；公路维修，地毯加工，木材收购；场地租赁
河源市鸿伟矿业有限公司连平县油溪焦园桂林铁矿分公司,http://www.zk71.com/qiye/10444460.html,王建伟,-,2008/4/16,地址：连平县油溪镇蕉园村,河源市鸿伟矿业有限公司连平县油溪焦园桂林铁矿分公司成立于2008年4月16日 至今要已有13年，位于连平县油溪镇蕉园村，法定代表人为王建伟，经营范围为：采掘、收购、销售矿产品（不含钨、锡、锑、煤）。（国家法律法规规定需取得前置审批或许可证的，未取得审批或许可之前不得经营；国家法律法规禁止经营的不得经营。）
济源茂隆精煤有限公司,http://www.zk71.com/qiye/7210945.html,许克有,-,2000/1/6,地址：-,济源茂隆精煤有限公司，成立时间2000年1月6日，法人代表许克有，主要经营包括：加工生产原煤、精煤系列产品，销售自产产品。
黑河市兵平煤矿,http://www.zk71.com/qiye/11312299.html,付春和,-,2002/11/2,地址：-,黑河市兵平煤矿成立于2002年11月2日，法定代表人为付春和，经营范围包括：煤炭开采（按许可证规定生产）。
安徽文章矿业有限公司,http://www.zk71.com/qiye/7614985.html,黄文生,3 000万(元),2009/7/22,地址：安徽省六安市裕安区石婆店镇白云村,安徽文章矿业有限公司成立于2009年7月22日 至今要已有12年，位于安徽省六安市裕安区石婆店镇白云村，法定代表人为黄文生，经营范围为：建筑用石料（凝灰岩）开采（在许可证有效期内经营）、销售，矿产品进出口业务（除国家限定企业经营或禁止进出的商品和技术），化工原料（除危险品），建筑材料、家用电器、五金工具、矿山工程机械设备及零部件销售。
敦煌市盛川钒业有限责任公司,http://www.zk71.com/qiye/13261926.html,吴广迁,1 000万(元),2005/7/1,地址：甘肃省酒泉市敦煌市敦煌市阳关西路莫高园宾馆6号楼,敦煌市盛川钒业有限责任公司注册于甘肃省酒泉市敦煌市敦煌市阳关西路莫高园宾馆6号楼，成立时间2005年7月1日，法人代表吴广迁，主要经营包括：开采、生产、销售五氧化二钒（未取得专项许可项目的除外）
广西大和平矿业有限公司,http://www.zk71.com/qiye/6398413.html,许志发,3 808.89万(元),2017/9/1,地址：广西贺州市八步区光明社区万兴路83号湖广市场23栋19/20号,广西大和平矿业有限公司注册于广西贺州市八步区光明社区万兴路83号湖广市场23栋19/20号，成立时间2017年9月1日，法人代表许志发，主要经营包括：矿业投资；铅、锌、银、铁及大理石、灰粒岩、花岗岩、方解石、石英石矿的开采、加工；矿山设备、建筑材料、矿产品销售；矿山开采技术咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
清远市惠风硅石材料有限公司,http://www.zk71.com/qiye/10480870.html,杨维维,100万(元),2020/11/25,地址：佛冈县石角镇三八村委上白沙岭村新屋村民小组文化室自编第10卡,清远市惠风硅石材料有限公司成立于2020年11月25日，注册地位于佛冈县石角镇三八村委上白沙岭村新屋村民小组文化室自编第10卡，法定代表人为杨维维，经营范围包括：一般项目：非金属矿及制品销售 建筑材料销售 矿物洗选加工
双鸭山市振兴乡宝山村一井,http://www.zk71.com/qiye/162537.html,-,63万(元),1991/5/7,地址：-,双鸭山市振兴乡宝山村一井成立于1991年5月7日 至今要已有30年，经营范围为：原煤
伊金霍洛旗河道采沙,http://www.zk71.com/qiye/652961.html,张云亮,5万(元),2006/6/9,地址：-,伊金霍洛旗河道采沙，成立时间2006年6月9日，法人代表张云亮，主要经营包括：机械开采、河道采沙、（国家法律、法规规定应经审批的未获审批前不得生产经营）
阿克塞县鑫鑫农牧有限责任公司,http://www.zk71.com/qiye/13241506.html,李菊兰,51万(元),2004/3/12,地址：甘肃省酒泉市阿克塞哈萨克族自治县商业街,阿克塞县鑫鑫农牧有限责任公司注册于甘肃省酒泉市阿克塞哈萨克族自治县商业街，成立时间2004年3月12日，法人代表李菊兰，主要经营包括：石棉（温石棉）露天开采、石棉销售；谷物及蔬菜种植、牲畜饲养、林木培育和种植（以上不含许可经营项目）；承揽网围栏工程；房地产开发经营（凭有效资质证书经营）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】
阿拉善盟博溪得煤炭有限责任公司,http://www.zk71.com/qiye/761751.html,胡宏德,-,-,地址：-,阿拉善盟博溪得煤炭有限责任公司，法定代表人为胡宏德
淮南市八公山煤炭产供销总公司,http://www.zk71.com/qiye/5562461.html,许彦,231.7万(元),1992/12/8,地址：安徽省淮南市八公山煤炭局院内,淮南市八公山煤炭产供销总公司成立于1992年12月8日，注册地位于安徽省淮南市八公山煤炭局院内，法定代表人为许彦，经营范围包括：煤炭开采（限分支五号井经营），辖区内煤矿所需辐助材料、日杂批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
盘锦市兴隆台区锐华工贸有限公司压裂砂分厂,http://www.zk71.com/qiye/7917560.html,刘远,-,2020/1/14,地址：-,盘锦市兴隆台区锐华工贸有限公司压裂砂分厂创建于2020年1月14日，法人代表为刘远，经营范围包括：压裂砂、水洗砂、焙烧砂、覆膜砂销售及技术研发;油田增产措施技术服务;陶粒砂、化工产品(除易燃易爆及化学危险品)销售;普通货物道路运输。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）
翼城县马家沟矿业有限公司选矿厂,http://www.zk71.com/qiye/47902.html,马克辉,-,2014/10/27,地址：山西省临汾市翼城县辛安村村东,翼城县马家沟矿业有限公司选矿厂创建于2014年10月27日，坐落于山西省临汾市翼城县辛安村村东，法人代表为马克辉，经营范围包括：精选铁矿粉；经销：铁矿石、铁矿粉（依法须经批准的项目，经相关部门批准后方可开展经营活动）。
重庆市北碚天府实业有限公司矿石厂,http://www.zk71.com/qiye/946507.html,冯中敏,-,1998/10/20,地址：-,重庆市北碚天府实业有限公司矿石厂创建于1998年10月20日，法人代表为冯中敏，经营范围包括：（无） 石灰石开采。销售五金交电，日用百货，化工产品及原料（专项规定除外）。
三明市梅列区东汉采石场,http://www.zk71.com/qiye/12090670.html,陈东汉,2万(元),2002/8/21,地址：-,三明市梅列区东汉采石场创建于2002年8月21日，法人代表为陈东汉，经营范围包括：开采、销售采石（以上经营范围凡涉及国家有专项专营规定的从其规定）
甘肃西沟矿业有限公司,http://www.zk71.com/qiye/13145980.html,魏东,500万(元),2016/11/17,地址：甘肃省张掖市肃南裕固族自治县祁丰藏族乡腰泉村,甘肃西沟矿业有限公司成立于2016年11月17日，注册地位于甘肃省张掖市肃南裕固族自治县祁丰藏族乡腰泉村，法定代表人为魏东，经营范围包括：石灰石开采，矿产品的批发和零售 石灰制品贸易、砂石料的生产和销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）.
酒泉中核华天矿业有限公司,http://www.zk71.com/qiye/13252669.html,宋勇,500万(元),2013/12/13,地址：甘肃省酒泉市肃北蒙古族自治县新民巷2号楼1单元202室,酒泉中核华天矿业有限公司创建于2013年12月13日，坐落于甘肃省酒泉市肃北蒙古族自治县新民巷2号楼1单元202室，法人代表为宋勇，经营范围包括：矿产资源勘查、矿产品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）
唐山志盛煤炭洗选有限公司,http://www.zk71.com/qiye/8304030.html,云守会,2 000万(元),2008/10/14,地址：唐山市开平区洼里镇后营村,唐山志盛煤炭洗选有限公司成立于2008年10月14日，注册地位于唐山市开平区洼里镇后营村，法定代表人为云守会，经营范围包括：煤炭销售，原煤洗选；货物进出口（法律、行政法规禁止的项目除外、法律、行政法规限制的项目取得许可证后方可经营）；厂房及办公室租赁、设备租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）
阿拉善左旗天泰矿产开发有限公司,http://www.zk71.com/qiye/755773.html,哈真,100万(元),2018/5/30,地址：内蒙古自治区阿拉善盟阿拉善左旗巴彦浩特镇景泰苑住宅小区4号楼3单元201室,阿拉善左旗天泰矿产开发有限公司成立于2018年5月30日，注册地位于内蒙古自治区阿拉善盟阿拉善左旗巴彦浩特镇景泰苑住宅小区4号楼3单元201室，法定代表人为哈真，经营范围包括：矿产开发、加工、生产销售；建材、钢材、有色金属销售；环境治理；土方工程；煤炭批发经营、仓储（不含危险品）、进出口货物报关、自理报检、对外贸易、国际货运代理；国际道路普通货物运输；铁石粉、矿产品采购、销售。
广元市弘浩建筑工程有限公司,http://www.zk71.com/qiye/2455298.html,王朝明,1 000万(元),2012/3/30,地址：广元市利州区宝轮镇上街龙都花园,广元市弘浩建筑工程有限公司创建于2012年3月30日，坐落于广元市利州区宝轮镇上街龙都花园，法人代表为王朝明，经营范围包括：许可项目：各类工程建设活动；房屋建筑和市政基础设施项目工程总承包；建筑劳务分包；施工专业作业；建筑智能化工程施工；电气安装服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：土石方工程施工；园林绿化工程施工；住宅水电安装维护服务；机械设备租赁；劳动保护用品销售；建筑材料销售；五金产品批发。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）
